qseqid,sseqid,pident,qstart,qend,sstart,send,evalue,bitscore,length,qlen,qcovs,slen
Seq_11_LinJ.02,LinJ.14,73.262,176,360,109268,109087,4.17e-09,62.1,187,635,30,656132
Seq_11_LinJ.02,LinJ.14,73.158,170,357,165698,165882,4.17e-09,62.1,190,635,30,656132
Seq_11_LinJ.02,LinJ.14,73.262,176,360,144454,144273,4.17e-09,62.1,187,635,30,656132
Seq_11_LinJ.02,LinJ.14,73.262,176,360,134166,133985,4.17e-09,62.1,187,635,30,656132
Seq_11_LinJ.02,LinJ.14,73.262,176,360,130579,130398,4.17e-09,62.1,187,635,30,656132
Seq_11_LinJ.02,LinJ.24,75.0,207,349,780224,780085,4.17e-09,62.1,144,635,55,863815
Seq_11_LinJ.02,LinJ.14,73.262,176,360,137664,137483,4.17e-09,62.1,187,635,30,656132
Seq_11_LinJ.02,LinJ.14,73.158,170,357,97707,97891,4.17e-09,62.1,190,635,30,656132
Seq_400_LinJ.31,LinJ.06,89.796,298,345,7784,7832,4.4e-09,62.1,49,669,7,525234
Seq_340_LinJ.28,LinJ.25,76.271,127,243,278155,278271,4.52e-09,62.1,118,686,47,895083
Seq_102_LinJ.09,LinJ.21,88.679,229,281,86675,86626,4.72e-09,62.1,53,717,20,764861
Seq_190_LinJ.16,LinJ.15,92.857,121,162,295383,295342,5.08e-09,62.1,42,770,20,650324
Seq_190_LinJ.16,LinJ.15,92.857,121,162,255051,255010,5.08e-09,62.1,42,770,20,650324
Seq_189_LinJ.16,LinJ.15,92.857,121,162,275113,275072,5.08e-09,62.1,42,770,14,650324
Seq_190_LinJ.16,LinJ.15,92.857,121,162,275113,275072,5.08e-09,62.1,42,770,20,650324
Seq_189_LinJ.16,LinJ.15,92.857,121,162,295383,295342,5.08e-09,62.1,42,770,14,650324
Seq_189_LinJ.16,LinJ.15,92.857,121,162,255051,255010,5.08e-09,62.1,42,770,14,650324
Seq_13_LinJ.03,LinJ.18,89.13,105,150,670475,670520,1.13e-08,58.4,46,151,69,720431
Seq_13_LinJ.03,LinJ.18,89.13,105,150,682321,682366,1.13e-08,58.4,46,151,69,720431
Seq_13_LinJ.03,LinJ.18,89.13,105,150,684893,684938,1.13e-08,58.4,46,151,69,720431
Seq_281_LinJ.24,LinJ.29,76.154,1,129,1066575,1066456,1.17e-08,58.4,130,155,95,1272419
Seq_281_LinJ.24,LinJ.24,76.923,37,149,807071,807182,1.17e-08,58.4,117,155,100,863815
Seq_281_LinJ.24,LinJ.24,97.059,1,34,464254,464221,1.17e-08,58.4,34,155,100,863815
Seq_280_LinJ.24,LinJ.24,77.193,40,149,786537,786429,1.17e-08,58.4,114,155,100,863815
Seq_280_LinJ.24,LinJ.24,76.923,37,149,780038,780149,1.17e-08,58.4,117,155,100,863815
Seq_280_LinJ.24,LinJ.24,97.059,1,34,459509,459542,1.17e-08,58.4,34,155,100,863815
Seq_280_LinJ.24,LinJ.24,97.059,1,34,461966,461999,1.17e-08,58.4,34,155,100,863815
Seq_280_LinJ.24,LinJ.24,76.923,37,149,775565,775676,1.17e-08,58.4,117,155,100,863815
Seq_281_LinJ.24,LinJ.24,76.923,37,149,775565,775676,1.17e-08,58.4,117,155,100,863815
Seq_280_LinJ.24,LinJ.24,97.059,1,34,464254,464221,1.17e-08,58.4,34,155,100,863815
Seq_280_LinJ.24,LinJ.24,76.923,37,149,807071,807182,1.17e-08,58.4,117,155,100,863815
Seq_280_LinJ.24,LinJ.29,76.154,1,129,1066575,1066456,1.17e-08,58.4,130,155,95,1272419
Seq_281_LinJ.24,LinJ.24,76.923,37,149,780038,780149,1.17e-08,58.4,117,155,100,863815
Seq_281_LinJ.24,LinJ.24,77.193,40,149,786537,786429,1.17e-08,58.4,114,155,100,863815
Seq_281_LinJ.24,LinJ.24,97.059,1,34,461966,461999,1.17e-08,58.4,34,155,100,863815
Seq_281_LinJ.24,LinJ.24,97.059,1,34,459509,459542,1.17e-08,58.4,34,155,100,863815
Seq_279_LinJ.24,LinJ.24,77.193,42,151,786537,786429,1.18e-08,58.4,114,157,100,863815
Seq_279_LinJ.24,LinJ.24,76.923,39,151,775565,775676,1.18e-08,58.4,117,157,100,863815
Seq_279_LinJ.24,LinJ.24,97.059,3,36,461966,461999,1.18e-08,58.4,34,157,100,863815
Seq_279_LinJ.24,LinJ.24,76.923,39,151,807071,807182,1.18e-08,58.4,117,157,100,863815
Seq_279_LinJ.24,LinJ.24,76.923,39,151,780038,780149,1.18e-08,58.4,117,157,100,863815
Seq_206_LinJ.17,LinJ.30,77.358,45,146,951058,951161,1.23e-08,58.4,106,162,91,1353302
Seq_26_LinJ.04,LinJ.31,83.099,24,92,511381,511448,1.24e-08,60.2,71,531,37,1529246
Seq_26_LinJ.04,LinJ.09,78.723,109,201,413067,412976,1.24e-08,60.2,94,531,21,581924
Seq_26_LinJ.04,LinJ.26,77.876,2,108,689361,689254,1.24e-08,60.2,113,531,42,1055293
Seq_26_LinJ.04,LinJ.26,77.876,2,108,704915,704808,1.24e-08,60.2,113,531,42,1055293
Seq_26_LinJ.04,LinJ.26,77.876,2,108,683367,683260,1.24e-08,60.2,113,531,42,1055293
Seq_26_LinJ.04,LinJ.31,83.099,24,92,539846,539913,1.24e-08,60.2,71,531,37,1529246
Seq_26_LinJ.04,LinJ.26,77.876,2,108,659097,658990,1.24e-08,60.2,113,531,42,1055293
Seq_26_LinJ.04,LinJ.31,83.824,27,92,501012,500948,1.24e-08,60.2,68,531,37,1529246
Seq_211_LinJ.18,LinJ.31,82.353,145,212,1085062,1084995,1.32e-08,60.2,68,562,30,1529246
Seq_211_LinJ.18,LinJ.31,82.353,145,212,1075802,1075735,1.32e-08,60.2,68,562,30,1529246
Seq_378_LinJ.29,LinJ.21,76.23,1,120,715282,715399,1.35e-08,60.2,122,576,26,764861
Seq_378_LinJ.29,LinJ.27,79.381,1,91,580575,580668,1.35e-08,60.2,97,576,24,1175412
Seq_378_LinJ.29,LinJ.21,76.471,7,123,728115,728001,1.35e-08,60.2,119,576,26,764861
Seq_28_LinJ.04,LinJ.31,83.824,27,92,501012,500948,1.38e-08,60.2,68,585,27,1529246
Seq_28_LinJ.04,LinJ.31,83.099,24,92,511381,511448,1.38e-08,60.2,71,585,27,1529246
Seq_28_LinJ.04,LinJ.31,83.099,24,92,539846,539913,1.38e-08,60.2,71,585,27,1529246
Seq_29_LinJ.04,LinJ.31,83.099,24,92,539846,539913,1.38e-08,60.2,71,585,24,1529246
Seq_29_LinJ.04,LinJ.31,83.099,24,92,511381,511448,1.38e-08,60.2,71,585,24,1529246
Seq_29_LinJ.04,LinJ.31,83.824,27,92,501012,500948,1.38e-08,60.2,68,585,24,1529246
Seq_681_LinJ.36,LinJ.29,73.856,10,161,343577,343426,1.44e-08,60.2,153,610,34,1272419
Seq_681_LinJ.36,LinJ.35,80.0,69,153,483341,483255,1.44e-08,60.2,90,610,40,2019672
Seq_681_LinJ.36,LinJ.33,75.833,10,128,1242676,1242557,1.44e-08,60.2,120,610,32,1532318
Seq_681_LinJ.36,LinJ.29,85.0,89,147,907181,907240,1.44e-08,60.2,60,610,34,1272419
Seq_681_LinJ.36,LinJ.30,75.194,15,142,106187,106315,1.44e-08,60.2,129,610,23,1353302
Seq_681_LinJ.36,LinJ.36,75.0,15,149,827274,827135,1.44e-08,60.2,140,610,100,2743073
Seq_681_LinJ.36,LinJ.30,75.194,15,142,109772,109900,1.44e-08,60.2,129,610,23,1353302
Seq_681_LinJ.36,LinJ.29,73.856,10,161,334174,334325,1.44e-08,60.2,153,610,34,1272419
Seq_681_LinJ.36,LinJ.29,73.856,10,161,332431,332582,1.44e-08,60.2,153,610,34,1272419
Seq_681_LinJ.36,LinJ.29,73.856,10,161,326577,326728,1.44e-08,60.2,153,610,34,1272419
Seq_681_LinJ.36,LinJ.29,85.0,89,147,886673,886614,1.44e-08,60.2,60,610,34,1272419
Seq_681_LinJ.36,LinJ.29,73.856,10,161,369538,369387,1.44e-08,60.2,153,610,34,1272419
Seq_681_LinJ.36,LinJ.29,73.856,10,161,360708,360557,1.44e-08,60.2,153,610,34,1272419
Seq_681_LinJ.36,LinJ.29,73.856,10,161,381076,380925,1.44e-08,60.2,153,610,34,1272419
Seq_681_LinJ.36,LinJ.29,85.0,89,147,884177,884236,1.44e-08,60.2,60,610,34,1272419
Seq_27_LinJ.04,LinJ.26,77.876,97,203,704808,704915,1.54e-08,60.2,113,653,50,1055293
Seq_27_LinJ.04,LinJ.31,83.824,113,178,500948,501012,1.54e-08,60.2,68,653,55,1529246
Seq_27_LinJ.04,LinJ.31,83.099,113,181,539913,539846,1.54e-08,60.2,71,653,55,1529246
Seq_27_LinJ.04,LinJ.26,77.876,97,203,689254,689361,1.54e-08,60.2,113,653,50,1055293
Seq_27_LinJ.04,LinJ.31,83.099,113,181,511448,511381,1.54e-08,60.2,71,653,55,1529246
Seq_27_LinJ.04,LinJ.26,77.876,97,203,658990,659097,1.54e-08,60.2,113,653,50,1055293
Seq_27_LinJ.04,LinJ.26,77.876,97,203,683260,683367,1.54e-08,60.2,113,653,50,1055293
Seq_400_LinJ.31,LinJ.12,81.69,73,143,307927,307857,1.58e-08,60.2,71,669,11,593475
Seq_646_LinJ.35,LinJ.14,78.889,1,89,256743,256831,1.6e-08,60.2,90,677,32,656132
Seq_646_LinJ.35,LinJ.14,78.889,1,89,264760,264848,1.6e-08,60.2,90,677,32,656132
Seq_646_LinJ.35,LinJ.14,78.495,1,92,280149,280058,1.6e-08,60.2,93,677,32,656132
Seq_646_LinJ.35,LinJ.14,78.889,1,89,270991,271079,1.6e-08,60.2,90,677,32,656132
Seq_646_LinJ.35,LinJ.14,78.889,1,89,262756,262844,1.6e-08,60.2,90,677,32,656132
Seq_646_LinJ.35,LinJ.14,78.889,1,89,267876,267964,1.6e-08,60.2,90,677,32,656132
Seq_646_LinJ.35,LinJ.14,78.889,1,89,258748,258836,1.6e-08,60.2,90,677,32,656132
Seq_646_LinJ.35,LinJ.14,78.889,1,89,260752,260840,1.6e-08,60.2,90,677,32,656132
Seq_340_LinJ.28,LinJ.18,73.529,10,197,237706,237906,1.62e-08,60.2,204,686,45,720431
Seq_340_LinJ.28,LinJ.29,77.57,3,106,634584,634688,1.62e-08,60.2,107,686,19,1272419
Seq_102_LinJ.09,LinJ.18,84.127,223,283,161806,161744,1.7e-08,60.2,63,717,22,720431
Seq_102_LinJ.09,LinJ.18,85.0,223,280,69224,69283,1.7e-08,60.2,60,717,22,720431
Seq_102_LinJ.09,LinJ.18,85.0,223,280,96268,96327,1.7e-08,60.2,60,717,22,720431
Seq_102_LinJ.09,LinJ.18,85.0,223,280,124729,124788,1.7e-08,60.2,60,717,22,720431
Seq_102_LinJ.09,LinJ.24,86.207,229,286,498484,498431,1.7e-08,60.2,58,717,25,863815
Seq_102_LinJ.09,LinJ.18,84.127,223,283,115420,115358,1.7e-08,60.2,63,717,22,720431
Seq_102_LinJ.09,LinJ.18,81.818,223,294,56444,56520,1.7e-08,60.2,77,717,22,720431
Seq_102_LinJ.09,LinJ.21,77.119,162,275,691022,691134,1.7e-08,60.2,118,717,20,764861
Seq_190_LinJ.16,LinJ.27,77.273,290,396,589550,589444,1.83e-08,60.2,110,770,33,1175412
Seq_190_LinJ.16,LinJ.27,77.064,290,396,580562,580668,1.83e-08,60.2,109,770,33,1175412
Seq_189_LinJ.16,LinJ.27,77.273,291,397,589550,589444,1.83e-08,60.2,110,770,22,1175412
Seq_189_LinJ.16,LinJ.27,77.064,291,397,580562,580668,1.83e-08,60.2,109,770,22,1175412
Seq_294_LinJ.25,LinJ.18,78.0,4,100,539844,539939,3.71e-08,56.5,100,139,99,720431
Seq_294_LinJ.25,LinJ.26,82.09,4,68,117865,117799,3.71e-08,56.5,67,139,47,1055293
Seq_294_LinJ.25,LinJ.23,94.595,32,68,545959,545924,3.71e-08,56.5,37,139,47,786683
Seq_294_LinJ.25,LinJ.23,94.595,32,68,549475,549440,3.71e-08,56.5,37,139,47,786683
Seq_294_LinJ.25,LinJ.23,92.5,29,68,556156,556194,3.71e-08,56.5,40,139,47,786683
Seq_205_LinJ.17,LinJ.18,81.818,65,130,147150,147085,3.91e-08,56.5,66,146,64,720431
Seq_205_LinJ.17,LinJ.08,83.077,76,139,487522,487584,3.91e-08,56.5,65,146,44,515747
Seq_205_LinJ.17,LinJ.29,82.812,73,135,1083408,1083346,3.91e-08,56.5,64,146,87,1272419
Seq_205_LinJ.17,LinJ.29,82.812,73,135,1077830,1077768,3.91e-08,56.5,64,146,87,1272419
Seq_205_LinJ.17,LinJ.29,82.812,73,135,1110668,1110730,3.91e-08,56.5,64,146,87,1272419
Seq_205_LinJ.17,LinJ.19,75.524,1,140,117308,117438,3.91e-08,56.5,143,146,96,706124
Seq_205_LinJ.17,LinJ.29,82.812,73,135,1048531,1048469,3.91e-08,56.5,64,146,87,1272419
Seq_205_LinJ.17,LinJ.29,82.812,73,135,1066499,1066437,3.91e-08,56.5,64,146,87,1272419
Seq_205_LinJ.17,LinJ.29,82.812,73,135,1104315,1104253,3.91e-08,56.5,64,146,87,1272419
Seq_205_LinJ.17,LinJ.29,82.812,73,135,1106763,1106825,3.91e-08,56.5,64,146,87,1272419
Seq_205_LinJ.17,LinJ.29,82.812,73,135,1113276,1113338,3.91e-08,56.5,64,146,87,1272419
Seq_13_LinJ.03,LinJ.33,81.818,84,149,448026,448091,4.06e-08,56.5,66,151,94,1532318
Seq_207_LinJ.17,LinJ.29,82.812,79,141,1077830,1077768,4.1e-08,56.5,64,152,88,1272419
Seq_207_LinJ.17,LinJ.29,82.812,79,141,1066499,1066437,4.1e-08,56.5,64,152,88,1272419
Seq_207_LinJ.17,LinJ.29,82.812,79,141,1083408,1083346,4.1e-08,56.5,64,152,88,1272419
Seq_207_LinJ.17,LinJ.29,82.812,79,141,1048531,1048469,4.1e-08,56.5,64,152,88,1272419
Seq_207_LinJ.17,LinJ.29,82.812,79,141,1110668,1110730,4.1e-08,56.5,64,152,88,1272419
Seq_207_LinJ.17,LinJ.18,81.818,71,136,147150,147085,4.1e-08,56.5,66,152,59,720431
Seq_207_LinJ.17,LinJ.29,82.812,79,141,1104315,1104253,4.1e-08,56.5,64,152,88,1272419
Seq_207_LinJ.17,LinJ.08,83.077,82,145,487522,487584,4.1e-08,56.5,65,152,42,515747
Seq_207_LinJ.17,LinJ.29,82.812,79,141,1106763,1106825,4.1e-08,56.5,64,152,88,1272419
Seq_207_LinJ.17,LinJ.29,82.812,79,141,1113276,1113338,4.1e-08,56.5,64,152,88,1272419
Seq_280_LinJ.24,LinJ.24,96.97,2,34,492831,492863,4.19e-08,56.5,33,155,100,863815
Seq_281_LinJ.24,LinJ.27,74.809,1,131,1044019,1043893,4.19e-08,56.5,131,155,97,1175412
Seq_281_LinJ.24,LinJ.27,74.809,1,131,961011,960885,4.19e-08,56.5,131,155,97,1175412
Seq_281_LinJ.24,LinJ.31,75.735,2,134,1143938,1143813,4.19e-08,56.5,136,155,96,1529246
Seq_281_LinJ.24,LinJ.27,74.809,1,131,989101,988975,4.19e-08,56.5,131,155,97,1175412
Seq_281_LinJ.24,LinJ.27,74.809,1,131,963999,963873,4.19e-08,56.5,131,155,97,1175412
Seq_281_LinJ.24,LinJ.31,75.735,2,134,1160347,1160222,4.19e-08,56.5,136,155,96,1529246
Seq_281_LinJ.24,LinJ.24,96.97,2,34,492831,492863,4.19e-08,56.5,33,155,100,863815
Seq_280_LinJ.24,LinJ.27,74.809,1,131,975057,974931,4.19e-08,56.5,131,155,97,1175412
Seq_280_LinJ.24,LinJ.27,74.809,1,131,1044019,1043893,4.19e-08,56.5,131,155,97,1175412
Seq_280_LinJ.24,LinJ.31,75.735,2,134,1160347,1160222,4.19e-08,56.5,136,155,96,1529246
Seq_280_LinJ.24,LinJ.27,74.809,1,131,961011,960885,4.19e-08,56.5,131,155,97,1175412
Seq_280_LinJ.24,LinJ.31,75.735,2,134,1143938,1143813,4.19e-08,56.5,136,155,96,1529246
Seq_280_LinJ.24,LinJ.24,96.97,2,34,508077,508109,4.19e-08,56.5,33,155,100,863815
Seq_281_LinJ.24,LinJ.27,74.809,1,131,975057,974931,4.19e-08,56.5,131,155,97,1175412
Seq_281_LinJ.24,LinJ.24,96.97,2,34,508077,508109,4.19e-08,56.5,33,155,100,863815
Seq_280_LinJ.24,LinJ.27,74.809,1,131,963999,963873,4.19e-08,56.5,131,155,97,1175412
Seq_280_LinJ.24,LinJ.27,74.809,1,131,989101,988975,4.19e-08,56.5,131,155,97,1175412
Seq_279_LinJ.24,LinJ.24,96.97,4,36,492831,492863,4.25e-08,56.5,33,157,100,863815
Seq_279_LinJ.24,LinJ.31,75.735,4,136,1143938,1143813,4.25e-08,56.5,136,157,96,1529246
Seq_279_LinJ.24,LinJ.24,96.97,4,36,508077,508109,4.25e-08,56.5,33,157,100,863815
Seq_279_LinJ.24,LinJ.31,75.735,4,136,1160347,1160222,4.25e-08,56.5,136,157,96,1529246
Seq_206_LinJ.17,LinJ.29,82.812,89,151,1077830,1077768,4.41e-08,56.5,64,162,80,1272419
Seq_206_LinJ.17,LinJ.29,82.812,89,151,1104315,1104253,4.41e-08,56.5,64,162,80,1272419
Seq_206_LinJ.17,LinJ.29,82.812,89,151,1113276,1113338,4.41e-08,56.5,64,162,80,1272419
Seq_206_LinJ.17,LinJ.29,82.812,89,151,1066499,1066437,4.41e-08,56.5,64,162,80,1272419
Seq_206_LinJ.17,LinJ.18,81.818,81,146,147150,147085,4.41e-08,56.5,66,162,62,720431
Seq_206_LinJ.17,LinJ.29,82.812,89,151,1083408,1083346,4.41e-08,56.5,64,162,80,1272419
Seq_206_LinJ.17,LinJ.29,82.812,89,151,1110668,1110730,4.41e-08,56.5,64,162,80,1272419
Seq_206_LinJ.17,LinJ.08,83.077,92,155,487522,487584,4.41e-08,56.5,65,162,40,515747
Seq_206_LinJ.17,LinJ.29,82.812,89,151,1048531,1048469,4.41e-08,56.5,64,162,80,1272419
Seq_206_LinJ.17,LinJ.29,82.812,89,151,1106763,1106825,4.41e-08,56.5,64,162,80,1272419
Seq_211_LinJ.18,LinJ.35,80.822,140,212,1892303,1892375,4.75e-08,58.4,73,562,21,2019672
Seq_211_LinJ.18,LinJ.35,80.822,140,212,1907358,1907430,4.75e-08,58.4,73,562,21,2019672
Seq_211_LinJ.18,LinJ.29,86.538,162,213,267690,267639,4.75e-08,58.4,52,562,31,1272419
Seq_211_LinJ.18,LinJ.35,80.822,140,212,1844950,1845022,4.75e-08,58.4,73,562,21,2019672
Seq_211_LinJ.18,LinJ.35,80.822,140,212,1914411,1914483,4.75e-08,58.4,73,562,21,2019672
Seq_211_LinJ.18,LinJ.24,85.714,159,213,643381,643326,4.75e-08,58.4,56,562,36,863815
Seq_211_LinJ.18,LinJ.36,80.0,134,212,1614203,1614282,4.75e-08,58.4,80,562,26,2743073
Seq_211_LinJ.18,LinJ.36,80.0,134,212,1645365,1645444,4.75e-08,58.4,80,562,26,2743073
Seq_211_LinJ.18,LinJ.24,85.714,159,213,662984,662929,4.75e-08,58.4,56,562,36,863815
Seq_211_LinJ.18,LinJ.24,80.519,137,213,716014,715940,4.75e-08,58.4,77,562,36,863815
Seq_211_LinJ.18,LinJ.35,80.822,140,212,1918337,1918409,4.75e-08,58.4,73,562,21,2019672
Seq_211_LinJ.18,LinJ.31,82.192,144,213,449696,449626,4.75e-08,58.4,73,562,30,1529246
Seq_211_LinJ.18,LinJ.29,86.538,162,213,283615,283666,4.75e-08,58.4,52,562,31,1272419
Seq_211_LinJ.18,LinJ.31,82.192,144,213,431135,431065,4.75e-08,58.4,73,562,30,1529246
Seq_211_LinJ.18,LinJ.05,78.351,144,240,227763,227854,4.75e-08,58.4,97,562,21,467714
Seq_378_LinJ.29,LinJ.35,83.582,17,81,602838,602900,4.87e-08,58.4,67,576,28,2019672
Seq_378_LinJ.29,LinJ.35,83.582,17,81,633216,633278,4.87e-08,58.4,67,576,28,2019672
Seq_378_LinJ.29,LinJ.35,83.582,17,81,668584,668522,4.87e-08,58.4,67,576,28,2019672
Seq_378_LinJ.29,LinJ.17,75.806,14,136,391114,390995,4.87e-08,58.4,124,576,21,690898
Seq_378_LinJ.29,LinJ.35,83.582,17,81,654584,654646,4.87e-08,58.4,67,576,28,2019672
Seq_378_LinJ.29,LinJ.35,83.582,17,81,679895,679833,4.87e-08,58.4,67,576,28,2019672
Seq_681_LinJ.36,LinJ.23,76.923,84,190,556265,556149,5.17e-08,58.4,117,610,37,786683
Seq_681_LinJ.36,LinJ.34,75.397,16,140,237481,237358,5.17e-08,58.4,126,610,22,1852095
Seq_27_LinJ.04,LinJ.09,80.247,17,96,412989,413067,5.55e-08,58.4,81,653,43,581924
Seq_27_LinJ.04,LinJ.30,81.944,198,268,782553,782484,5.55e-08,58.4,72,653,52,1353302
Seq_27_LinJ.04,LinJ.30,81.944,198,268,789793,789724,5.55e-08,58.4,72,653,52,1353302
Seq_27_LinJ.04,LinJ.30,81.944,198,268,778718,778649,5.55e-08,58.4,72,653,52,1353302
Seq_27_LinJ.04,LinJ.30,81.944,198,268,867479,867410,5.55e-08,58.4,72,653,52,1353302
Seq_27_LinJ.04,LinJ.30,81.944,198,268,772998,772929,5.55e-08,58.4,72,653,52,1353302
Seq_27_LinJ.04,LinJ.30,81.944,198,268,743636,743705,5.55e-08,58.4,72,653,52,1353302
Seq_400_LinJ.31,LinJ.30,81.429,72,141,992015,991946,5.69e-08,58.4,70,669,32,1353302
Seq_646_LinJ.35,LinJ.16,81.333,126,200,381586,381515,5.76e-08,58.4,75,677,18,688184
Seq_646_LinJ.35,LinJ.35,89.13,221,266,409614,409659,5.76e-08,58.4,46,677,100,2019672
Seq_340_LinJ.28,LinJ.09,100.0,10,40,560735,560705,5.84e-08,58.4,31,686,7,581924
Seq_340_LinJ.28,LinJ.18,78.889,11,98,39961,40048,5.84e-08,58.4,90,686,45,720431
Seq_340_LinJ.28,LinJ.12,73.184,141,317,307776,307948,5.84e-08,58.4,179,686,30,593475
Seq_340_LinJ.28,LinJ.20,79.07,263,348,682032,681949,5.84e-08,58.4,86,686,19,731244
Seq_340_LinJ.28,LinJ.20,79.07,263,348,712615,712532,5.84e-08,58.4,86,686,19,731244
Seq_340_LinJ.28,LinJ.22,77.143,10,112,398661,398763,5.84e-08,58.4,105,686,41,782154
Seq_340_LinJ.28,LinJ.36,82.353,277,344,814448,814382,5.84e-08,58.4,68,686,57,2743073
Seq_340_LinJ.28,LinJ.26,75.424,134,251,597858,597741,5.84e-08,58.4,118,686,40,1055293
Seq_340_LinJ.28,LinJ.18,78.889,11,98,64567,64480,5.84e-08,58.4,90,686,45,720431
Seq_102_LinJ.09,LinJ.13,94.595,240,276,234912,234948,6.11e-08,58.4,37,717,16,659814
Seq_102_LinJ.09,LinJ.13,94.595,240,276,258353,258317,6.11e-08,58.4,37,717,16,659814
Seq_190_LinJ.16,LinJ.35,72.374,121,365,349405,349163,6.58e-08,58.4,257,770,66,2019672
Seq_189_LinJ.16,LinJ.01,80.769,316,392,76048,75973,6.58e-08,58.4,78,770,10,278267
Seq_189_LinJ.16,LinJ.36,89.583,111,158,1711801,1711757,6.58e-08,58.4,48,770,27,2743073
Seq_190_LinJ.16,LinJ.36,89.583,111,158,1711801,1711757,6.58e-08,58.4,48,770,37,2743073
Seq_190_LinJ.16,LinJ.29,88.235,112,161,886829,886782,6.58e-08,58.4,51,770,37,1272419
Seq_189_LinJ.16,LinJ.29,88.235,112,161,886829,886782,6.58e-08,58.4,51,770,30,1272419
Seq_189_LinJ.16,LinJ.04,72.222,109,374,19092,19338,6.58e-08,58.4,270,770,43,466507
Seq_189_LinJ.16,LinJ.29,89.583,112,158,884021,884065,6.58e-08,58.4,48,770,30,1272419
Seq_189_LinJ.16,LinJ.29,89.583,112,158,907025,907069,6.58e-08,58.4,48,770,30,1272419
Seq_189_LinJ.16,LinJ.04,72.222,109,374,7780,7534,6.58e-08,58.4,270,770,43,466507
Seq_190_LinJ.16,LinJ.01,80.769,315,391,76048,75973,6.58e-08,58.4,78,770,17,278267
Seq_190_LinJ.16,LinJ.29,89.583,112,158,907025,907069,6.58e-08,58.4,48,770,37,1272419
Seq_190_LinJ.16,LinJ.29,89.583,112,158,884021,884065,6.58e-08,58.4,48,770,37,1272419
Seq_671_LinJ.36,LinJ.11,77.228,4,101,125095,124997,9.02e-08,54.7,101,101,97,568611
Seq_671_LinJ.36,LinJ.32,78.125,3,95,182307,182217,9.02e-08,54.7,96,101,96,1544760
Seq_294_LinJ.25,LinJ.28,81.081,1,72,110643,110713,1.34e-07,54.7,74,139,70,1205031
Seq_294_LinJ.25,LinJ.23,94.444,33,68,503570,503536,1.34e-07,54.7,36,139,47,786683
Seq_13_LinJ.03,LinJ.03,87.234,105,151,173073,173119,1.46e-07,54.7,47,151,100,389657
Seq_13_LinJ.03,LinJ.15,81.013,10,84,404618,404546,1.46e-07,54.7,79,151,91,650324
Seq_13_LinJ.03,LinJ.09,74.675,2,151,124062,124203,1.46e-07,54.7,154,151,99,581924
Seq_13_LinJ.03,LinJ.13,82.812,90,151,363291,363229,1.46e-07,54.7,64,151,71,659814
Seq_13_LinJ.03,LinJ.13,82.812,90,151,414268,414206,1.46e-07,54.7,64,151,71,659814
Seq_13_LinJ.03,LinJ.32,82.258,90,151,1124131,1124070,1.46e-07,54.7,62,151,87,1544760
Seq_13_LinJ.03,LinJ.15,81.013,10,84,417741,417669,1.46e-07,54.7,79,151,91,650324
Seq_281_LinJ.24,LinJ.27,74.615,2,131,945992,945867,1.51e-07,54.7,130,155,97,1175412
Seq_281_LinJ.24,LinJ.34,81.159,80,147,237351,237419,1.51e-07,54.7,69,155,95,1852095
Seq_281_LinJ.24,LinJ.29,94.286,104,138,93695,93661,1.51e-07,54.7,35,155,95,1272419
Seq_281_LinJ.24,LinJ.29,94.286,104,138,154375,154341,1.51e-07,54.7,35,155,95,1272419
Seq_281_LinJ.24,LinJ.29,94.286,104,138,133471,133437,1.51e-07,54.7,35,155,95,1272419
Seq_281_LinJ.24,LinJ.27,92.105,97,134,695999,696036,1.51e-07,54.7,38,155,97,1175412
Seq_281_LinJ.24,LinJ.29,94.286,104,138,84308,84274,1.51e-07,54.7,35,155,95,1272419
Seq_281_LinJ.24,LinJ.27,92.105,97,134,663578,663615,1.51e-07,54.7,38,155,97,1175412
Seq_281_LinJ.24,LinJ.27,76.786,45,151,580668,580562,1.51e-07,54.7,112,155,97,1175412
Seq_281_LinJ.24,LinJ.27,92.105,97,134,741666,741703,1.51e-07,54.7,38,155,97,1175412
Seq_280_LinJ.24,LinJ.29,94.286,104,138,84308,84274,1.51e-07,54.7,35,155,95,1272419
Seq_280_LinJ.24,LinJ.29,94.286,104,138,93695,93661,1.51e-07,54.7,35,155,95,1272419
Seq_280_LinJ.24,LinJ.29,94.286,104,138,154375,154341,1.51e-07,54.7,35,155,95,1272419
Seq_280_LinJ.24,LinJ.27,92.105,97,134,695999,696036,1.51e-07,54.7,38,155,97,1175412
Seq_280_LinJ.24,LinJ.27,92.105,97,134,670800,670837,1.51e-07,54.7,38,155,97,1175412
Seq_280_LinJ.24,LinJ.27,92.105,97,134,649136,649173,1.51e-07,54.7,38,155,97,1175412
Seq_280_LinJ.24,LinJ.34,81.159,80,147,237351,237419,1.51e-07,54.7,69,155,95,1852095
Seq_280_LinJ.24,LinJ.27,74.615,2,131,945992,945867,1.51e-07,54.7,130,155,97,1175412
Seq_280_LinJ.24,LinJ.27,74.615,2,131,944727,944602,1.51e-07,54.7,130,155,97,1175412
Seq_280_LinJ.24,LinJ.29,94.286,104,138,102135,102101,1.51e-07,54.7,35,155,95,1272419
